0 0 282842 283041 1.0009 0.0002 0.0 0.0 0.0
1 0 282842 283041 1.0022 0.0002 0.0 0.0 0.0
0 0 283042 283051 1.0008 0.0002 0.0 0.0 0.0
1 0 283042 283051 1.0021 0.0002 0.0 0.0 0.0
0 0 283052 283269 1.0008 0.0002 0.0 0.0 0.0
1 0 283052 283269 1.0021 0.0002 0.0 0.0 0.0
0 0 283270 283282 1.0017 0.0001 0.0 0.0 0.0
1 0 283270 283282 1.0030 0.0001 0.0 0.0 0.0
0 0 283283 283304 1.0009 0.0002 0.0 0.0 0.0
1 0 283283 283304 1.0022 0.0002 0.0 0.0 0.0
0 0 283305 283307 1.0020 0.0002 0.0 0.0 0.0
1 0 283305 283307 1.0033 0.0002 0.0 0.0 0.0
0 0 283308 283352 1.0013 0.0002 0.0 0.0 0.0
1 0 283308 283352 1.0026 0.0002 0.0 0.0 0.0
0 0 283353 283357 1.0017 0.0002 0.0 0.0 0.0
1 0 283353 283357 1.0030 0.0002 0.0 0.0 0.0
0 0 283358 283407 1.0012 0.0002 0.0 0.0 0.0
1 0 283358 283407 1.0025 0.0002 0.0 0.0 0.0
0 0 283408 283415 1.0013 0.0001 0.0 0.0 0.0
1 0 283408 283415 1.0026 0.0001 0.0 0.0 0.0
0 0 283416 283477 1.0017 0.0002 0.0 0.0 0.0
1 0 283416 283477 1.0030 0.0002 0.0 0.0 0.0
0 0 283478 283547 1.0017 0.0002 0.0 0.0 0.0
1 0 283478 283547 1.0030 0.0002 0.0 0.0 0.0
0 0 283548 283819 1.0025 0.0002 0.0 0.0 0.0
1 0 283548 283819 1.0038 0.0002 0.0 0.0 0.0
0 0 283820 283829 1.0017 0.0002 0.0 0.0 0.0
1 0 283820 283829 1.0030 0.0002 0.0 0.0 0.0
0 0 283830 283864 1.0012 0.0002 0.0 0.0 0.0
1 0 283830 283864 1.0025 0.0002 0.0 0.0 0.0
0 0 283865 283875 1.0025 0.0002 0.0 0.0 0.0
1 0 283865 283875 1.0038 0.0002 0.0 0.0 0.0
0 0 283876 283876 1.0022 0.0002 0.0 0.0 0.0
1 0 283876 283876 1.0035 0.0002 0.0 0.0 0.0
0 0 283877 283884 1.0024 0.0001 0.0 0.0 0.0
1 0 283877 283884 1.0038 0.0001 0.0 0.0 0.0
0 0 283885 283933 1.0023 0.0002 0.0 0.0 0.0
1 0 283885 283933 1.0037 0.0002 0.0 0.0 0.0
0 0 283934 283945 1.0026 0.0002 0.0 0.0 0.0
1 0 283934 283945 1.0039 0.0002 0.0 0.0 0.0
0 0 283946 283963 1.0025 0.0002 0.0 0.0 0.0
1 0 283946 283963 1.0038 0.0002 0.0 0.0 0.0
0 0 283964 284024 1.0025 0.0002 0.0 0.0 0.0
1 0 283964 284024 1.0038 0.0002 0.0 0.0 0.0
0 0 284025 284036 1.0028 0.0002 0.0 0.0 0.0
1 0 284025 284036 1.0041 0.0002 0.0 0.0 0.0
0 1 273158 273445 0.9958 0.000.0 0.0 0.0
1 1 273158 273445 1.0042 0.000.0 0.0 0.0
0 1 273446 273493 0.9934 0.000.0 0.0 0.0
1 1 273446 273493 1.0018 0.000.0 0.0 0.0
0 1 273494 273724 0.9909 0.000.0 0.0 0.0
1 1 273494 273724 0.9993 0.000.0 0.0 0.0
0 1 273725 273727 0.9935 0.000.0 0.0 0.0
1 1 273725 273727 1.0020 0.000.0 0.0 0.0
0 1 273728 274093 0.9911 0.000.0 0.0 0.0
1 1 273728 274093 0.9995 0.000.0 0.0 0.0
0 1 274094 274171 0.9924 0.000.0 0.0 0.0
1 1 274094 274171 1.0008 0.000.0 0.0 0.0
0 1 274172 274240 0.9906 0.000.0 0.0 0.0
1 1 274172 274240 0.9990 0.000.0 0.0 0.0
0 1 274241 274243 0.9894 0.000.0 0.0 0.0
1 1 274241 274243 0.9978 0.000.0 0.0 0.0
0 1 274244 274250 0.9909 0.000.0 0.0 0.0
1 1 274244 274250 0.9993 0.000.0 0.0 0.0
0 1 274251 274315 0.9915 0.000.0 0.0 0.0
1 1 274251 274315 1.0000 0.000.0 0.0 0.0
0 1 274316 274316 0.9924 0.000.0 0.0 0.0
1 1 274316 274316 1.0008 0.000.0 0.0 0.0
0 1 274317 274335 0.9916 0.000.0 0.0 0.0
1 1 274317 274335 1.0001 0.000.0 0.0 0.0
0 1 274336 274343 0.9909 0.000.0 0.0 0.0
1 1 274336 274343 0.9993 0.000.0 0.0 0.0
0 1 274344 274387 0.9899 0.000.0 0.0 0.0
1 1 274344 274387 0.9983 0.000.0 0.0 0.0
0 1 274388 274421 0.9904 0.000.0 0.0 0.0
1 1 274388 274421 0.9988 0.000.0 0.0 0.0
0 1 274422 274439 0.9912 0.000.0 0.0 0.0
1 1 274422 274439 0.9996 0.000.0 0.0 0.0
0 1 274440 274441 0.9908 0.000.0 0.0 0.0
1 1 274440 274441 0.9992 0.000.0 0.0 0.0
0 1 274442 274967 0.9911 0.000.0 0.0 0.0
1 1 274442 274967 0.9995 0.000.0 0.0 0.0
0 1 274968 274968 0.9925 0.000.0 0.0 0.0
1 1 274968 274968 1.0009 0.000.0 0.0 0.0
0 1 274969 274969 0.9926 0.000.0 0.0 0.0
1 1 274969 274969 1.0010 0.000.0 0.0 0.0
0 1 274970 274997 0.9917 0.000.0 0.0 0.0
1 1 274970 274997 1.0002 0.000.0 0.0 0.0
0 1 274998 274998 0.9936 0.000.0 0.0 0.0
1 1 274998 274998 1.0020 0.000.0 0.0 0.0
0 1 274999 274999 0.9928 0.000.0 0.0 0.0
1 1 274999 274999 1.0012 0.000.0 0.0 0.0
0 1 275000 275067 0.9925 0.000.0 0.0 0.0
1 1 275000 275067 1.0009 0.000.0 0.0 0.0
0 1 275068 275072 0.9918 0.000.0 0.0 0.0
1 1 275068 275072 1.0002 0.000.0 0.0 0.0
0 1 275073 275123 0.9912 0.000.0 0.0 0.0
1 1 275073 275123 0.9997 0.000.0 0.0 0.0
0 1 275124 275281 0.9912 0.000.0 0.0 0.0
1 1 275124 275281 0.9996 0.000.0 0.0 0.0
0 1 275282 275309 0.9916 0.000.0 0.0 0.0
1 1 275282 275309 1.0000 0.000.0 0.0 0.0
0 1 275310 275310 0.9902 0.000.0 0.0 0.0
1 1 275310 275310 0.9986 0.000.0 0.0 0.0
0 1 275311 275336 0.9904 0.000.0 0.0 0.0
1 1 275311 275336 0.9988 0.000.0 0.0 0.0
0 1 275337 275343 0.9914 0.000.0 0.0 0.0
1 1 275337 275343 0.9998 0.000.0 0.0 0.0
0 1 275344 275374 0.9906 0.000.0 0.0 0.0
1 1 275344 275374 0.9990 0.000.0 0.0 0.0
0 1 275375 275375 0.9914 0.000.0 0.0 0.0
1 1 275375 275375 0.9998 0.000.0 0.0 0.0
0 1 275376 275656 0.9918 0.000.0 0.0 0.0
1 1 275376 275656 1.0002 0.000.0 0.0 0.0
0 1 275657 275775 0.9905 0.000.0 0.0 0.0
1 1 275657 275775 0.9989 0.000.0 0.0 0.0
0 1 275776 275781 0.9892 0.000.0 0.0 0.0
1 1 275776 275781 0.9976 0.000.0 0.0 0.0
0 1 275782 275831 0.9908 0.000.0 0.0 0.0
1 1 275782 275831 0.9993 0.000.0 0.0 0.0
0 1 275832 275834 0.9909 0.000.0 0.0 0.0
1 1 275832 275834 0.9993 0.000.0 0.0 0.0
0 1 275835 275846 0.9891 0.000.0 0.0 0.0
1 1 275835 275846 0.9975 0.000.0 0.0 0.0
0 1 275847 275885 0.9908 0.000.0 0.0 0.0
1 1 275847 275885 0.9992 0.000.0 0.0 0.0
0 1 275886 275910 0.9926 0.000.0 0.0 0.0
1 1 275886 275910 1.0010 0.000.0 0.0 0.0
0 1 275911 275912 0.9906 0.000.0 0.0 0.0
1 1 275911 275912 0.9990 0.000.0 0.0 0.0
0 1 275913 275919 0.9901 0.000.0 0.0 0.0
1 1 275913 275919 0.9985 0.000.0 0.0 0.0
0 1 275920 276241 0.9907 0.000.0 0.0 0.0
1 1 275920 276241 0.9992 0.000.0 0.0 0.0
0 1 276242 276243 0.9888 0.000.0 0.0 0.0
1 1 276242 276243 0.9972 0.000.0 0.0 0.0
0 1 276244 276281 0.9894 0.000.0 0.0 0.0
1 1 276244 276281 0.9978 0.000.0 0.0 0.0
0 1 276282 276282 0.9899 0.000.0 0.0 0.0
1 1 276282 276282 0.9983 0.000.0 0.0 0.0
0 1 276283 276314 0.9903 0.000.0 0.0 0.0
1 1 276283 276314 0.9987 0.000.0 0.0 0.0
0 1 276315 276360 0.9910 0.000.0 0.0 0.0
1 1 276315 276360 0.9994 0.000.0 0.0 0.0
0 1 276361 276362 0.9906 0.000.0 0.0 0.0
1 1 276361 276362 0.9990 0.000.0 0.0 0.0
0 1 276363 276383 0.9906 0.000.0 0.0 0.0
1 1 276363 276383 0.9990 0.000.0 0.0 0.0
0 1 276384 276436 0.9920 0.000.0 0.0 0.0
1 1 276384 276436 1.0004 0.000.0 0.0 0.0
0 1 276437 276453 0.9902 0.000.0 0.0 0.0
