CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, down_jetaway, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.010308539494872093" 
0, mujets, down_jetaway, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0053143175318837166" 
0, mujets, down_jetaway, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.002128243912011385" 
0, mujets, down_jetaway, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0065795900300145149" 
0, mujets, down_jetaway, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00503151910379529" 
0, mujets, down_jetaway, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0075290855020284653" 
0, mujets, down_jetaway, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.015825530514121056" 
0, mujets, down_jetaway, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0041304263286292553" 
0, mujets, down_jetaway, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.004945702850818634" 
0, mujets, down_jetaway, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0041234157979488373" 
0, mujets, down_jetaway, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0021257270127534866" 
0, mujets, down_jetaway, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00085129757644608617" 
0, mujets, down_jetaway, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0026318361051380634" 
0, mujets, down_jetaway, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.002012607641518116" 
0, mujets, down_jetaway, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0030116341076791286" 
0, mujets, down_ksl, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-4.7115179768297821e-05" 
0, mujets, down_ksl, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-1.9710274500539526e-05" 
0, mujets, down_ksl, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-9.3080725491745397e-06" 
0, mujets, down_ksl, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-3.9676706364843994e-05" 
0, mujets, down_ksl, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00010639952961355448" 
0, mujets, down_ksl, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00014891164028085768" 
0, mujets, down_ksl, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00017963197024073452" 
0, mujets, down_ksl, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00031851907260715961" 
0, mujets, down_ksl, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0054450212046504021" 
0, mujets, down_ksl, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-1.884607263491489e-05" 
0, mujets, down_ksl, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-7.8841094364179298e-06" 
0, mujets, down_ksl, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-3.7232289287203457e-06" 
0, mujets, down_ksl, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-1.5870682545937598e-05" 
0, mujets, down_ksl, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-4.2559811845421791e-05" 
0, mujets, down_ksl, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-5.9564656112343073e-05" 
0, mujets, down_ksl, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-7.1852788096293807e-05" 
0, mujets, down_ksl, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00012740763486362994" 
0, mujets, down_ksl, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0021780084352940321" 
0, mujets, down_l2c, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0050574252381920815" 
0, mujets, down_l2c, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0025294765364378691" 
0, mujets, down_l2c, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.001485141459852457" 
0, mujets, down_l2c, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0036337133496999741" 
0, mujets, down_l2c, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0037901194300502539" 
0, mujets, down_l2c, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.001413196325302124" 
0, mujets, down_l2c, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.006345109548419714" 
0, mujets, down_l2c, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0073483907617628574" 
0, mujets, down_l2c, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.010808385908603668" 
0, mujets, down_l2c, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0020229700021445751" 
0, mujets, down_l2c, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0010117905912920833" 
0, mujets, down_l2c, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00059405656065791845" 
0, mujets, down_l2c, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0014534853398799896" 
0, mujets, down_l2c, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0015160477487370372" 
0, mujets, down_l2c, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00056527851847931743" 
0, mujets, down_l2c, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0025380437728017569" 
0, mujets, down_l2c, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0029393562581390142" 
0, mujets, down_l2c, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0043233544565737247" 
0, mujets, down_ltothers, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.022326499223709106" 
0, mujets, down_ltothers, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0053969137370586395" 
0, mujets, down_ltothers, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0049963630735874176" 
0, mujets, down_ltothers, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.015065379440784454" 
0, mujets, down_ltothers, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.017671341076493263" 
0, mujets, down_ltothers, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.010178942233324051" 
0, mujets, down_ltothers, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.033675305545330048" 
0, mujets, down_ltothers, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.032912608236074448" 
0, mujets, down_ltothers, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.039327196776866913" 
0, mujets, down_ltothers, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0089305993169546127" 
0, mujets, down_ltothers, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0021587654482573271" 
0, mujets, down_ltothers, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0019985451363027096" 
0, mujets, down_ltothers, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0060261515900492668" 
0, mujets, down_ltothers, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0070685362443327904" 
0, mujets, down_ltothers, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0040715769864618778" 
0, mujets, down_ltothers, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.013470122590661049" 
0, mujets, down_ltothers, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.013165042735636234" 
0, mujets, down_ltothers, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.015730878338217735" 
0, mujets, down_mudr, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0035667913034558296" 
0, mujets, down_mudr, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0011075588408857584" 
0, mujets, down_mudr, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0018784073181450367" 
0, mujets, down_mudr, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0011390417348593473" 
0, mujets, down_mudr, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-6.4756342908367515e-05" 
0, mujets, down_mudr, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00027643344947136939" 
0, mujets, down_mudr, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00039582300814799964" 
0, mujets, down_mudr, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00044123077532276511" 
0, mujets, down_mudr, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0014452106552198529" 
0, mujets, down_mudr, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0014267165679484606" 
0, mujets, down_mudr, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00044302354217506945" 
0, mujets, down_mudr, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00075136293889954686" 
0, mujets, down_mudr, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00045561668230220675" 
0, mujets, down_mudr, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-2.5902536435751244e-05" 
0, mujets, down_mudr, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0001105733826989308" 
0, mujets, down_mudr, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00015832920325919986" 
0, mujets, down_mudr, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.000176492307218723" 
0, mujets, down_mudr, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00057808426208794117" 
0, mujets, down_mupt, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00404389388859272" 
0, mujets, down_mupt, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0016792210517451167" 
0, mujets, down_mupt, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0016104517271742225" 
0, mujets, down_mupt, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0041781328618526459" 
0, mujets, down_mupt, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0028195942286401987" 
0, mujets, down_mupt, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00074698193930089474" 
0, mujets, down_mupt, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0022745449095964432" 
0, mujets, down_mupt, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0027991700917482376" 
0, mujets, down_mupt, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0029121993575245142" 
0, mujets, down_mupt, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0016175576020032167" 
0, mujets, down_mupt, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0006716884090565145" 
0, mujets, down_mupt, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00064418069086968899" 
0, mujets, down_mupt, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.001671253121457994" 
0, mujets, down_mupt, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0011278376914560795" 
0, mujets, down_mupt, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00029879278736189008" 
0, mujets, down_mupt, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00090981792891398072" 
0, mujets, down_mupt, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0011196680134162307" 
0, mujets, down_mupt, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00116487976629287" 
0, mujets, down_sampledependence, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.025153979499869365" 
0, mujets, down_sampledependence, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.024949363044445207" 
0, mujets, down_sampledependence, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.025028019248083417" 
0, mujets, down_sampledependence, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.024812167032787904" 
0, mujets, down_sampledependence, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.025013709170727528" 
0, mujets, down_sampledependence, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.025077217265757804" 
0, mujets, down_sampledependence, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.02510429094695894" 
0, mujets, down_sampledependence, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.024742171064068622" 
0, mujets, down_sampledependence, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.026432713561314276" 
0, mujets, down_sampledependence, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.010061594605635269" 
0, mujets, down_sampledependence, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0099797445096548639" 
0, mujets, down_sampledependence, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.010011207803420543" 
0, mujets, down_sampledependence, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0099248669679146348" 
0, mujets, down_sampledependence, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.010005484513652598" 
0, mujets, down_sampledependence, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.010030886676034828" 
0, mujets, down_sampledependence, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.010041716577304743" 
0, mujets, down_sampledependence, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0098968691621696848" 
0, mujets, down_sampledependence, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.010573085041614104" 
0, mujets, down_pileup, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0046273297630250454" 
0, mujets, down_pileup, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0022363932803273201" 
0, mujets, down_pileup, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0017268570372834802" 
0, mujets, down_pileup, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00059703516308218241" 
0, mujets, down_pileup, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00041744124609977007" 
0, mujets, down_pileup, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00013171434693504125" 
0, mujets, down_pileup, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00061559281311929226" 
0, mujets, down_pileup, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00023485958809033036" 
0, mujets, down_pileup, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00019328927737660706" 
0, mujets, down_pileup, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0018509319052100182" 
0, mujets, down_pileup, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00089455727720633149" 
0, mujets, down_pileup, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00069074280327185988" 
0, mujets, down_pileup, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00023881405650172383" 
0, mujets, down_pileup, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00016697650426067412" 
0, mujets, down_pileup, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-5.2685740229208022e-05" 
0, mujets, down_pileup, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00024623711942695081" 
0, mujets, down_pileup, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-9.3943832325749099e-05" 
0, mujets, down_pileup, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-7.7315708040259778e-05" 
0, mujets, down_ptrel, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0013389858650043607" 
0, mujets, down_ptrel, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0015117349103093147" 
0, mujets, down_ptrel, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0010863962816074491" 
0, mujets, down_ptrel, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.0018901331350207329" 
0, mujets, down_ptrel, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00065421301405876875" 
0, mujets, down_ptrel, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00022463960340246558" 
0, mujets, down_ptrel, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00059319776482880116" 
0, mujets, down_ptrel, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00077713385690003633" 
0, mujets, down_ptrel, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00061859149718657136" 
0, mujets, down_ptrel, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00053559435764327645" 
0, mujets, down_ptrel, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00060469395248219371" 
0, mujets, down_ptrel, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00043455851846374571" 
0, mujets, down_ptrel, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00075605325400829315" 
0, mujets, down_ptrel, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00026168519980274141" 
0, mujets, down_ptrel, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-8.9855842816177756e-05" 
0, mujets, down_ptrel, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00023727910593152046" 
0, mujets, down_ptrel, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00031085353111848235" 
0, mujets, down_ptrel, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.00024743660469539464" 
0, mujets, down_statistic, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.027305789291858673" 
0, mujets, down_statistic, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.015695281326770782" 
0, mujets, down_statistic, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.893128*((1.+(0.0295014*x))/(1.+(0.0256458*x))))-0.011646230705082417" 
